bin,CYCLE_NUMBER,PRES_ADJUSTED,LATITUDE,LONGITUDE,TIME,MLD_DEPTH,CONSISTENT_ANOM,WMO
6,90,220,71.31396,-1.11892,2020-08-15,26.52899932861328,NA,6903553
10,90,380,71.31396,-1.11892,2020-08-15,26.52899932861328,NA,6903553
14,90,540,71.31396,-1.11892,2020-08-15,26.52899932861328,NA,6903553
15,90,580,71.31396,-1.11892,2020-08-15,26.52899932861328,NA,6903553
14,91,540,70.95922,-0.96191,2020-08-21,34.159000396728516,NA,6903553
14,92,540,70.10095,-0.9478200000000001,2020-09-05,34.05099868774414,NA,6903553
15,92,580,70.10095,-0.9478200000000001,2020-09-05,34.05099868774414,NA,6903553
14,93,540,69.95637,0,2020-09-11,49.492000579833984,NA,6903553
15,93,580,69.95637,0,2020-09-11,49.492000579833984,NA,6903553
18,93,700,69.95637,0,2020-09-11,49.492000579833984,NA,6903553
14,94,540,70.26069000000001,0.8605466666666666,2020-09-17,55.13100051879883,NA,6903553
15,94,580,70.26069000000001,0.8605466666666666,2020-09-17,55.13100051879883,NA,6903553
14,95,540,70.30213180327868,1.0790744262295082,2020-09-23,57.76100158691406,NA,6903553
15,95,580,70.30213180327868,1.0790744262295082,2020-09-23,57.76100158691406,NA,6903553
14,96,540,70.38483000000001,0.9607699999999999,2020-09-29,75.55000305175781,NA,6903553
15,96,580,70.38483000000001,0.9607699999999999,2020-09-29,75.55000305175781,NA,6903553
17,96,660,70.38483000000001,0.9607699999999999,2020-09-29,75.55000305175781,NA,6903553
14,97,540,70.48947,0.1073,2020-10-05,73.53900146484375,NA,6903553
15,97,580,70.48947,0.1073,2020-10-05,73.53900146484375,NA,6903553
15,98,580,70.40797632653062,-0.8354689795918367,2020-10-11,61.060001373291016,NA,6903553
13,99,500,69.7945,-0.9340899999999999,2020-10-17,68.71600341796875,NA,6903553
14,99,540,69.7945,-0.9340899999999999,2020-10-17,68.71600341796875,NA,6903553
13,100,500,69.24693538461537,0.06616115384615383,2020-10-23,79.970001220703125,NA,6903553
14,100,540,69.24693538461537,0.06616115384615383,2020-10-23,79.970001220703125,NA,6903553
13,101,500,69.07974185714285,0.9781401428571429,2020-10-29,114.41200256347656,NA,6903553
14,101,540,69.07974185714285,0.9781401428571429,2020-10-29,114.41200256347656,NA,6903553
15,101,580,69.07974185714285,0.9781401428571429,2020-10-29,114.41200256347656,NA,6903553
14,102,540,68.95231,1.29742,2020-11-04,80.76399993896484,NA,6903553
15,102,580,68.95231,1.29742,2020-11-04,80.76399993896484,NA,6903553
16,102,620,68.95231,1.29742,2020-11-04,80.76399993896484,NA,6903553
13,103,500,68.67813,1.42963,2020-11-10,48.236000061035156,NA,6903553
14,103,540,68.67813,1.42963,2020-11-10,48.236000061035156,NA,6903553
10,104,380,68.76057,1.08839,2020-11-16,129.34500122070312,NA,6903553
18,104,700,68.76057,1.08839,2020-11-16,129.34500122070312,NA,6903553
9,105,340,68.64663,1.18119,2020-11-22,264.2850036621094,NA,6903553
10,105,380,68.64663,1.18119,2020-11-22,264.2850036621094,NA,6903553
16,105,620,68.64663,1.18119,2020-11-22,264.2850036621094,NA,6903553
11,107,420,68.735745,3.906055,2020-12-04,349.5190124511719,NA,6903553
12,107,460,68.735745,3.906055,2020-12-04,349.5190124511719,NA,6903553
16,111,620,69.56356,7.82526,2020-12-28,11.180999755859375,NA,6903553
9,120,340,72.62904,7.33326,2021-02-19,303.9889831542969,NA,6903553
6,1,220,66.99818,0.44277,2019-05-19,12.881999969482422,NA,6903554
8,1,300,66.99818,0.44277,2019-05-19,12.881999969482422,NA,6903554
7,2,260,67.01182,0.4052,2019-05-21,3.316999912261963,NA,6903554
8,2,300,67.01182,0.4052,2019-05-21,3.316999912261963,NA,6903554
7,3,260,67.02767,0.35805,2019-05-22,45.30500030517578,NA,6903554
7,4,260,66.98251,0.37001,2019-05-27,53.073001861572266,NA,6903554
8,4,300,66.98251,0.37001,2019-05-27,53.073001861572266,NA,6903554
6,5,220,66.97762,0.42395,2019-06-01,53.722999572753906,NA,6903554
7,5,260,66.97762,0.42395,2019-06-01,53.722999572753906,NA,6903554
6,6,220,67.05813,0.39567,2019-06-06,47.8380012512207,NA,6903554
7,6,260,67.05813,0.39567,2019-06-06,47.8380012512207,NA,6903554
8,6,300,67.05813,0.39567,2019-06-06,47.8380012512207,NA,6903554
8,7,300,67.12943,0.40687,2019-06-11,50.46900177001953,NA,6903554
9,7,340,67.12943,0.40687,2019-06-11,50.46900177001953,NA,6903554
6,8,220,67.22115,0.34782,2019-06-16,48.93000030517578,NA,6903554
6,14,220,67.74566,-0.29879,2019-07-16,4.740000247955322,NA,6903554
6,15,220,67.79795,-0.26703,2019-07-21,4.058000087738037,NA,6903554
6,17,220,67.96153,-0.42519,2019-07-31,24.014999389648438,NA,6903554
6,18,220,67.99922,-0.50816,2019-08-05,3.9110000133514404,NA,6903554
6,19,220,68.0035,-0.52368,2019-08-10,5.021999835968018,NA,6903554
6,20,220,67.98978,-0.54512,2019-08-15,10.497000694274902,NA,6903554
7,21,260,68.05009,-0.48246,2019-08-20,24.358999252319336,NA,6903554
6,22,220,68.2069,-0.77119,2019-08-25,19.761999130249023,NA,6903554
7,22,260,68.2069,-0.77119,2019-08-25,19.761999130249023,NA,6903554
7,23,260,68.26303,-0.99284,2019-08-30,14.398000717163086,NA,6903554
6,35,220,69.09901,-3.84566,2019-10-08,64.08599853515625,NA,6903554
6,36,220,69.12177,-3.85111,2019-10-10,73.05999755859375,NA,6903554
12,36,460,69.12177,-3.85111,2019-10-10,73.05999755859375,NA,6903554
7,37,260,69.16209,-3.94603,2019-10-12,75.951995849609375,NA,6903554
6,41,220,69.14449,-4.15969,2019-10-20,83.03099822998047,NA,6903554
7,41,260,69.14449,-4.15969,2019-10-20,83.03099822998047,NA,6903554
7,42,260,69.14584,-4.15599,2019-10-22,103.52200317382812,NA,6903554
8,42,300,69.14584,-4.15599,2019-10-22,103.52200317382812,NA,6903554
8,43,300,69.17059,-4.29512,2019-10-24,153.76699829101562,NA,6903554
9,43,340,69.17059,-4.29512,2019-10-24,153.76699829101562,NA,6903554
8,44,300,69.16623,-4.56746,2019-10-26,193.70199584960938,NA,6903554
9,44,340,69.16623,-4.56746,2019-10-26,193.70199584960938,NA,6903554
9,45,340,69.18762,-5.55738,2019-10-31,143.60501098632812,NA,6903554
7,47,260,69.62617,-5.21429,2019-11-10,173.73500061035156,NA,6903554
9,47,340,69.62617,-5.21429,2019-11-10,173.73500061035156,NA,6903554
16,47,620,69.62617,-5.21429,2019-11-10,173.73500061035156,NA,6903554
17,47,660,69.62617,-5.21429,2019-11-10,173.73500061035156,NA,6903554
9,48,340,69.68019,-4.81632,2019-11-15,214.0469970703125,NA,6903554
16,48,620,69.68019,-4.81632,2019-11-15,214.0469970703125,NA,6903554
17,48,660,69.68019,-4.81632,2019-11-15,214.0469970703125,NA,6903554
7,50,260,69.15694,-4.98006,2019-11-25,168.64498901367188,NA,6903554
16,50,620,69.15694,-4.98006,2019-11-25,168.64498901367188,NA,6903554
17,50,660,69.15694,-4.98006,2019-11-25,168.64498901367188,NA,6903554
7,51,260,69.14745,-4.94946,2019-11-30,188.9169921875,NA,6903554
17,51,660,69.14745,-4.94946,2019-11-30,188.9169921875,NA,6903554
13,53,500,69.14622,-5.71481,2019-12-10,378.8079833984375,NA,6903554
18,53,700,69.14622,-5.71481,2019-12-10,378.8079833984375,NA,6903554
14,54,540,69.10159,-5.67248,2019-12-15,382.6739807128906,NA,6903554
16,55,620,68.99394,-6.0176,2019-12-20,313.7030029296875,NA,6903554
17,55,660,68.99394,-6.0176,2019-12-20,313.7030029296875,NA,6903554
13,56,500,68.87723,-6.13668,2019-12-25,203.531005859375,NA,6903554
14,56,540,68.87723,-6.13668,2019-12-25,203.531005859375,NA,6903554
10,57,380,68.73896,-5.97047,2019-12-30,218.95199584960938,NA,6903554
14,57,540,68.73896,-5.97047,2019-12-30,218.95199584960938,NA,6903554
10,59,380,68.07394,-5.87159,2020-01-09,273.8490295410156,NA,6903554
15,59,580,68.07394,-5.87159,2020-01-09,273.8490295410156,NA,6903554
8,60,300,67.81516,-5.92742,2020-01-14,234.33299255371094,NA,6903554
13,62,500,67.54379,-5.88504,2020-01-24,243.04299926757812,NA,6903554
12,63,460,67.34115,-5.94866,2020-01-29,263.62701416015625,NA,6903554
13,63,500,67.34115,-5.94866,2020-01-29,263.62701416015625,NA,6903554
16,65,620,66.90072,-6.0208,2020-02-08,284.43798828125,NA,6903554
15,66,580,66.78088,-5.93137,2020-02-13,278.8219909667969,NA,6903554
14,68,540,66.68361,-5.80129,2020-02-23,289.176025390625,NA,6903554
12,69,460,66.54858,-5.88982,2020-02-28,293.8819885253906,NA,6903554
11,70,420,66.41885,-5.86597,2020-03-04,333.5940246582031,NA,6903554
14,70,540,66.41885,-5.86597,2020-03-04,333.5940246582031,NA,6903554
16,71,620,66.25927,-5.89967,2020-03-09,278.802001953125,NA,6903554
13,72,500,66.12457,-5.95329,2020-03-14,298.9490051269531,NA,6903554
14,72,540,66.12457,-5.95329,2020-03-14,298.9490051269531,NA,6903554
16,73,620,65.97282,-5.78896,2020-03-19,303.64202880859375,NA,6903554
12,75,460,66.13875,-5.04536,2020-03-29,278.1629943847656,NA,6903554
15,75,580,66.13875,-5.04536,2020-03-29,278.1629943847656,NA,6903554
16,76,620,65.95394,-4.87967,2020-04-03,248.59100341796875,NA,6903554
12,79,460,65.12785,-6.07853,2020-04-18,308.7560119628906,NA,6903554
6,80,220,64.73505,-6.78132,2020-04-23,3.267000198364258,NA,6903554
15,81,580,64.46181,-6.56653,2020-04-28,4.059999942779541,NA,6903554
14,82,540,64.24883,-6.82468,2020-05-03,11.199999809265137,NA,6903554
14,86,540,63.41874,-4.7467,2020-05-23,18.480998992919922,NA,6903554
6,89,220,63.23039,-3.88742,2020-06-07,73.40999603271484,NA,6903554
6,90,220,63.28351,-3.28413,2020-06-12,4.323999881744385,NA,6903554
7,90,260,63.28351,-3.28413,2020-06-12,4.323999881744385,NA,6903554
6,91,220,63.3451,-2.76557,2020-06-17,3.2442855834960938,NA,6903554
6,93,220,63.54998,-1.76435,2020-06-27,7.76800012588501,NA,6903554
7,93,260,63.54998,-1.76435,2020-06-27,7.76800012588501,NA,6903554
6,94,220,63.54631,-1.56313,2020-07-02,28.615999221801758,NA,6903554
7,94,260,63.54631,-1.56313,2020-07-02,28.615999221801758,NA,6903554
8,94,300,63.54631,-1.56313,2020-07-02,28.615999221801758,NA,6903554
6,95,220,63.69771,-1.18806,2020-07-07,3.7340002059936523,NA,6903554
7,95,260,63.69771,-1.18806,2020-07-07,3.7340002059936523,NA,6903554
8,95,300,63.69771,-1.18806,2020-07-07,3.7340002059936523,NA,6903554
7,96,260,63.75485,-0.78249,2020-07-12,33.00400161743164,NA,6903554
6,97,220,63.8418,-0.58128,2020-07-17,24.217998504638672,NA,6903554
6,98,220,63.83571,-0.36299,2020-07-22,3.2080001831054688,NA,6903554
7,98,260,63.83571,-0.36299,2020-07-22,3.2080001831054688,NA,6903554
6,100,220,64.01829,0.19974,2020-08-01,21.64099884033203,NA,6903554
6,101,220,63.98309,0.49132,2020-08-06,34.191001892089844,NA,6903554
6,102,220,64.00481,0.55117,2020-08-11,25.49199867248535,NA,6903554
14,102,540,64.00481,0.55117,2020-08-11,25.49199867248535,NA,6903554
6,103,220,64.15977,0.91626,2020-08-16,42.1089973449707,NA,6903554
6,105,220,64.40436,0.88297,2020-08-26,29.279998779296875,NA,6903554
6,106,220,64.33547,1.08241,2020-08-31,30.430999755859375,NA,6903554
6,107,220,64.31798,1.52952,2020-09-05,40.5620002746582,NA,6903554
7,107,260,64.31798,1.52952,2020-09-05,40.5620002746582,NA,6903554
10,108,380,64.47245,1.9974,2020-09-10,50.96000289916992,NA,6903554
9,109,340,64.63926,2.44285,2020-09-15,55.45800018310547,NA,6903554
10,109,380,64.63926,2.44285,2020-09-15,55.45800018310547,NA,6903554
11,109,420,64.63926,2.44285,2020-09-15,55.45800018310547,NA,6903554
9,110,340,65.04475,2.73545,2020-09-20,43.31599807739258,NA,6903554
9,111,340,65.49766,2.80426,2020-09-25,64.08599853515625,NA,6903554
7,112,260,65.79219,2.43239,2020-09-30,66.63899993896484,NA,6903554
8,112,300,65.79219,2.43239,2020-09-30,66.63899993896484,NA,6903554
9,112,340,65.79219,2.43239,2020-09-30,66.63899993896484,NA,6903554
8,113,300,65.8573,2.32831,2020-10-05,37.97200012207031,NA,6903554
8,114,300,65.8494,2.57358,2020-10-10,78.52899932861328,1,6903554
9,114,340,65.8494,2.57358,2020-10-10,78.52899932861328,0,6903554
10,115,380,65.74966,2.57223,2020-10-15,78.9540023803711,NA,6903554
9,116,340,65.61214,2.90138,2020-10-20,74.095001220703125,NA,6903554
10,116,380,65.61214,2.90138,2020-10-20,74.095001220703125,NA,6903554
6,117,220,65.84138,2.52781,2020-10-26,82.35199737548828,NA,6903554
9,117,340,65.84138,2.52781,2020-10-26,82.35199737548828,NA,6903554
10,117,380,65.84138,2.52781,2020-10-26,82.35199737548828,NA,6903554
10,118,380,66.20622,2.4931,2020-10-31,90.00499725341797,1,6903554
10,119,380,66.07788,2.70703,2020-11-05,128.63400268554688,1,6903554
8,120,300,65.7023,3.11888,2020-11-11,143.78900146484375,1,6903554
9,120,340,65.7023,3.11888,2020-11-11,143.78900146484375,0,6903554
6,121,220,65.70272,3.22573,2020-11-16,133.68101501464844,1,6903554
7,121,260,65.70272,3.22573,2020-11-16,133.68101501464844,1,6903554
9,122,340,65.75796,3.51333,2020-11-21,318.92401123046875,0,6903554
6,123,220,65.77887,3.10541,2020-11-26,129.1339874267578,NA,6903554
7,123,260,65.77887,3.10541,2020-11-26,129.1339874267578,NA,6903554
7,124,260,65.86583,3.70666,2020-12-01,168.5830078125,NA,6903554
8,124,300,65.86583,3.70666,2020-12-01,168.5830078125,NA,6903554
7,125,260,66.062970000000007,3.84944,2020-12-06,163.47799682617188,NA,6903554
8,125,300,66.062970000000007,3.84944,2020-12-06,163.47799682617188,NA,6903554
8,126,300,66.02132,3.75687,2020-12-11,298.8500061035156,NA,6903554
9,126,340,66.02132,3.75687,2020-12-11,298.8500061035156,NA,6903554
10,126,380,66.02132,3.75687,2020-12-11,298.8500061035156,NA,6903554
11,127,420,66.14056,4.2389,2020-12-16,398.7760009765625,NA,6903554
11,128,420,66.29105,4.30349,2020-12-21,418.7149963378906,NA,6903554
11,129,420,66.21037,3.69545,2020-12-26,383.8609924316406,NA,6903554
9,131,340,66.03952,3.1008,2021-01-05,308.5199890136719,NA,6903554
10,131,380,66.03952,3.1008,2021-01-05,308.5199890136719,NA,6903554
11,131,420,66.03952,3.1008,2021-01-05,308.5199890136719,NA,6903554
11,132,420,66.07018,3.34093,2021-01-10,403.166015625,0,6903554
12,132,460,66.07018,3.34093,2021-01-10,403.166015625,0,6903554
11,133,420,66.37945,3.09298,2021-01-15,393.5889892578125,0,6903554
12,133,460,66.37945,3.09298,2021-01-15,393.5889892578125,0,6903554
10,134,380,66.42793,3.46881,2021-01-20,333.8009948730469,NA,6903554
9,135,340,66.37421,3.99502,2021-01-25,258.72900390625,NA,6903554
11,138,420,66.40366,4.14141,2021-02-09,358.62799072265625,NA,6903554
9,144,340,67.24003,5.55281,2021-03-12,329.1340026855469,NA,6903554
11,144,420,67.24003,5.55281,2021-03-12,329.1340026855469,NA,6903554
10,146,380,66.8362,3.25248,2021-03-22,338.9739990234375,NA,6903554
11,146,420,66.8362,3.25248,2021-03-22,338.9739990234375,NA,6903554
12,147,460,66.86358,2.52254,2021-03-27,429.0249938964844,0,6903554
6,159,220,65.98637250903835,2.480342067968185,2021-05-29,5.88700008392334,NA,6903554
7,159,260,65.98637250903835,2.480342067968185,2021-05-29,5.88700008392334,NA,6903554
6,160,220,65.9266467110267,2.462927675855514,2021-06-03,6.823999881744385,1,6903554
6,161,220,65.89395,2.24316,2021-06-08,4.5920000076293945,1,6903554
7,161,260,65.89395,2.24316,2021-06-08,4.5920000076293945,1,6903554
6,162,220,65.96964873065025,2.532599690402478,2021-06-13,5.492000102996826,1,6903554
7,162,260,65.96964873065025,2.532599690402478,2021-06-13,5.492000102996826,1,6903554
6,5,220,75.42664,-4.80918,2019-06-13,4.066999912261963,NA,6903555
9,7,340,75.60462,-3.58959,2019-06-23,2.4404098987579346,NA,6903555
6,8,220,75.59386,-2.59695,2019-06-28,23.378000259399414,NA,6903555
7,34,260,75.24698,-3.12728,2019-10-12,36.189002990722656,NA,6903555
7,35,260,75.3363,-2.72148,2019-10-14,47.06100082397461,NA,6903555
6,37,220,75.12252,-2.02752,2019-10-18,54.81399917602539,NA,6903555
6,38,220,74.9705,-2.63403,2019-10-20,76.593994140625,NA,6903555
6,47,220,75.12922,-2.74612,2019-11-25,80.509002685546875,NA,6903555
14,53,540,75.37778,-1.37995,2019-12-25,224.4459991455078,NA,6903555
15,54,580,75.27714,-1.24613,2019-12-30,299.7179870605469,NA,6903555
7,55,260,75.27776,-1.46125,2020-01-04,194.50799560546875,NA,6903555
6,56,220,75.25313,-1.68069,2020-01-09,134.29798889160156,NA,6903555
6,57,220,75.16321,-2.13913,2020-01-14,213.8300018310547,NA,6903555
6,60,220,75.47611,-1.20724,2020-01-29,128.80599975585938,NA,6903555
12,60,460,75.47611,-1.20724,2020-01-29,128.80599975585938,NA,6903555
13,60,500,75.47611,-1.20724,2020-01-29,128.80599975585938,NA,6903555
9,62,340,75.45304,-0.67571,2020-02-08,128.91299438476562,NA,6903555
17,67,660,75.68987,-1.6103,2020-03-04,31.472000122070312,NA,6903555
6,79,220,75.39878,-3.59762,2020-05-03,16.018999099731445,NA,6903555
9,80,340,75.15035310327711,-5.036313222442903,2020-05-08,26.385000228881836,NA,6903555
6,3,220,73.3176,0.25719,2020-05-25,48.106998443603516,NA,6903567
6,4,220,73.08098,0.95688,2020-05-30,28.615999221801758,NA,6903567
7,4,260,73.08098,0.95688,2020-05-30,28.615999221801758,NA,6903567
9,8,340,73.27007,2.77361,2020-06-19,109.31400299072266,NA,6903567
10,10,380,73.38922,3.02576,2020-06-29,6.965000152587891,0,6903567
11,10,420,73.38922,3.02576,2020-06-29,6.965000152587891,0,6903567
8,11,300,73.18467,3.4372,2020-07-04,17.51500129699707,0,6903567
6,13,220,73.35692,4.05354,2020-07-14,5.311999797821045,NA,6903567
7,16,260,73.244,3.78198,2020-07-29,5.756999969482422,0,6903567
14,19,540,73.28249,3.98128,2020-08-13,7.514000415802002,0,6903567
11,20,420,73.45418,4.06037,2020-08-18,5.2170000076293945,NA,6903567
12,23,460,74.17258,5.375,2020-09-02,44.5099983215332,0,6903567
11,24,420,74.06732,5.45849,2020-09-07,47.54899978637695,0,6903567
10,27,380,73.87675,5.47259,2020-09-22,36.47200012207031,0,6903567
15,28,580,73.76913,5.1,2020-09-27,45.37800216674805,NA,6903567
11,29,420,73.79937,4.6982,2020-10-02,31.71500015258789,NA,6903567
14,30,540,73.73431,4.10328,2020-10-07,53.25299835205078,0,6903567
9,35,340,74.21233,6.16617,2020-11-01,80.63300323486328,1,6903567
14,39,540,74.4196,7.13727,2020-11-21,119.66699981689453,0,6903567
13,41,500,74.57693,7.11816,2020-12-01,129.0709991455078,0,6903567
14,41,540,74.57693,7.11816,2020-12-01,129.0709991455078,0,6903567
18,44,700,74.42539,6.67978,2020-12-16,184.22900390625,NA,6903567
14,58,540,78.14497,8.35094,2021-02-26,434.3819885253906,1,6903567
6,63,220,80.21098,1.05168,2021-03-23,66.76300048828125,0,6903567
12,63,460,80.21098,1.05168,2021-03-23,66.76300048828125,0,6903567
18,63,700,80.21098,1.05168,2021-03-23,66.76300048828125,0,6903567
6,64,220,79.94464,0.62904,2021-03-28,95.227996826171875,0,6903567
7,64,260,79.94464,0.62904,2021-03-28,95.227996826171875,0,6903567
11,64,420,79.94464,0.62904,2021-03-28,95.227996826171875,0,6903567
14,64,540,79.94464,0.62904,2021-03-28,95.227996826171875,0,6903567
15,64,580,79.94464,0.62904,2021-03-28,95.227996826171875,0,6903567
8,68,300,79.0284,2.55491,2021-04-17,5.593999862670898,NA,6903567
9,68,340,79.0284,2.55491,2021-04-17,5.593999862670898,NA,6903567
6,69,220,79.37572,4.20638,2021-04-22,68.772003173828125,NA,6903567
7,69,260,79.37572,4.20638,2021-04-22,68.772003173828125,NA,6903567
17,69,660,79.37572,4.20638,2021-04-22,68.772003173828125,NA,6903567
8,70,300,79.84882,3.17606,2021-04-28,5.447999954223633,NA,6903567
9,70,340,79.84882,3.17606,2021-04-28,5.447999954223633,NA,6903567
12,70,460,79.84882,3.17606,2021-04-28,5.447999954223633,NA,6903567
17,70,660,79.84882,3.17606,2021-04-28,5.447999954223633,NA,6903567
8,71,300,79.69261,2.59027,2021-05-03,4.984000205993652,NA,6903567
9,71,340,79.69261,2.59027,2021-05-03,4.984000205993652,NA,6903567
12,71,460,79.69261,2.59027,2021-05-03,4.984000205993652,NA,6903567
18,71,700,79.69261,2.59027,2021-05-03,4.984000205993652,NA,6903567
6,72,220,79.5123,3.27225,2021-05-08,5.239999771118164,NA,6903567
7,72,260,79.5123,3.27225,2021-05-08,5.239999771118164,NA,6903567
8,72,300,79.5123,3.27225,2021-05-08,5.239999771118164,NA,6903567
15,72,580,79.5123,3.27225,2021-05-08,5.239999771118164,NA,6903567
16,72,620,79.5123,3.27225,2021-05-08,5.239999771118164,NA,6903567
10,73,380,79.62568,4.38205,2021-05-13,5.453000068664551,NA,6903567
14,73,540,79.62568,4.38205,2021-05-13,5.453000068664551,NA,6903567
7,74,260,79.63569444026732,4.200906209804902,2021-05-18,5.322000026702881,NA,6903567
6,78,220,79.6768,3.46091,2021-06-07,18.836999893188477,NA,6903567
8,79,300,79.76467,2.77521,2021-06-12,5.763999938964844,NA,6903567
7,80,260,79.65808,3.42394,2021-06-17,5.641000270843506,NA,6903567
8,80,300,79.65808,3.42394,2021-06-17,5.641000270843506,NA,6903567
9,82,340,79.82587165772267,2.710066340735494,2021-06-28,7.360000133514404,0,6903567
8,83,300,79.9436,2.01848,2021-07-03,5.627999782562256,NA,6903567
8,84,300,79.8748692790841,1.4161993423257515,2021-07-08,5.753000259399414,NA,6903567
9,84,340,79.8748692790841,1.4161993423257515,2021-07-08,5.753000259399414,NA,6903567
7,85,260,79.80392,0.80309,2021-07-13,5.72599983215332,0,6903567
8,85,300,79.80392,0.80309,2021-07-13,5.72599983215332,0,6903567
9,85,340,79.80392,0.80309,2021-07-13,5.72599983215332,0,6903567
12,85,460,79.80392,0.80309,2021-07-13,5.72599983215332,0,6903567
10,86,380,79.74855,1.95833,2021-07-18,5.235000133514404,NA,6903567
6,87,220,79.72044,1.78129,2021-07-23,7.611999988555908,NA,6903567
10,87,380,79.72044,1.78129,2021-07-23,7.611999988555908,NA,6903567
6,88,220,79.62005,1.57807,2021-07-28,7.296000003814697,NA,6903567
7,88,260,79.62005,1.57807,2021-07-28,7.296000003814697,NA,6903567
15,89,580,79.49699,1.38797,2021-08-02,3.873000144958496,0,6903567
11,90,420,79.29557,1.33677,2021-08-07,5.766000270843506,NA,6903567
6,91,220,79.04179,3.60681,2021-08-13,4.739999771118164,NA,6903567
8,91,300,79.04179,3.60681,2021-08-13,4.739999771118164,NA,6903567
11,91,420,79.04179,3.60681,2021-08-13,4.739999771118164,NA,6903567
11,92,420,79.29593,4.53475,2021-08-19,3.8580002784729004,0,6903567
8,93,300,79.42605,5.53552,2021-08-24,15.402999877929688,NA,6903567
9,93,340,79.42605,5.53552,2021-08-24,15.402999877929688,NA,6903567
15,93,580,79.42605,5.53552,2021-08-24,15.402999877929688,NA,6903567
8,94,300,79.41752,5.74438,2021-08-29,50.33700180053711,1,6903567
9,94,340,79.41752,5.74438,2021-08-29,50.33700180053711,1,6903567
15,95,580,79.41412,5.66536,2021-09-03,57.176002502441406,NA,6903567
18,95,700,79.41412,5.66536,2021-09-03,57.176002502441406,NA,6903567
11,96,420,79.40491,5.06411,2021-09-08,27.30500030517578,NA,6903567
14,97,540,79.68407,4.52462,2021-09-13,45.05400085449219,NA,6903567
16,97,620,79.68407,4.52462,2021-09-13,45.05400085449219,NA,6903567
9,98,340,79.94872,2.89572,2021-09-18,5.589000225067139,NA,6903567
15,98,580,79.94872,2.89572,2021-09-18,5.589000225067139,NA,6903567
17,98,660,79.94872,2.89572,2021-09-18,5.589000225067139,NA,6903567
8,101,300,79.92854,1.13101,2021-10-04,12.007000923156738,NA,6903567
10,101,380,79.92854,1.13101,2021-10-04,12.007000923156738,NA,6903567
10,102,380,79.99651,1.49243,2021-10-09,119.5009994506836,NA,6903567
12,102,460,79.99651,1.49243,2021-10-09,119.5009994506836,NA,6903567
6,104,220,79.90524,0.27493,2021-10-19,109.5050048828125,NA,6903567
6,105,220,79.40304,-0.4489,2021-10-24,5.504000186920166,NA,6903567
9,105,340,79.40304,-0.4489,2021-10-24,5.504000186920166,NA,6903567
8,106,300,79.19748,1.58052,2021-10-29,19.232999801635742,0,6903567
14,106,540,79.19748,1.58052,2021-10-29,19.232999801635742,0,6903567
16,106,620,79.19748,1.58052,2021-10-29,19.232999801635742,0,6903567
9,107,340,79.12854,2.04769,2021-11-03,159.27500915527344,NA,6903567
15,107,580,79.12854,2.04769,2021-11-03,159.27500915527344,NA,6903567
16,107,620,79.12854,2.04769,2021-11-03,159.27500915527344,NA,6903567
7,108,260,79.07086,3.78149,2021-11-08,184.4169921875,NA,6903567
13,110,500,78.92098,5.32172,2021-11-20,354.47100830078125,NA,6903567
15,111,580,78.95901,5.13869,2021-11-25,448.9020080566406,NA,6903567
12,112,460,78.85826,5.57881,2021-11-30,419.3730163574219,0,6903567
13,112,500,78.85826,5.57881,2021-11-30,419.3730163574219,0,6903567
16,112,620,78.85826,5.57881,2021-11-30,419.3730163574219,0,6903567
7,113,260,78.84321,5.379,2021-12-05,31.288000106811523,NA,6903567
12,113,460,78.84321,5.379,2021-12-05,31.288000106811523,NA,6903567
10,114,380,78.93484,4.75907,2021-12-10,38.21200180053711,1,6903567
12,115,460,78.86607,5.4964,2021-12-15,209.4510040283203,NA,6903567
14,115,540,78.86607,5.4964,2021-12-15,209.4510040283203,NA,6903567
12,116,460,78.89326,5.87579,2021-12-20,71.39399719238281,NA,6903567
9,117,340,78.89902,6.00518,2021-12-25,57.39799880981445,NA,6903567
12,117,460,78.89902,6.00518,2021-12-25,57.39799880981445,NA,6903567
6,118,220,79.00305,5.24641,2021-12-30,5.679999828338623,NA,6903567
9,118,340,79.00305,5.24641,2021-12-30,5.679999828338623,NA,6903567
15,118,580,79.00305,5.24641,2021-12-30,5.679999828338623,NA,6903567
13,119,500,78.92519,5.39592,2022-01-04,459.5439758300781,NA,6903567
17,119,660,78.92519,5.39592,2022-01-04,459.5439758300781,NA,6903567
17,122,660,78.84079,2.57916,2022-01-19,649.5989990234375,0,6903567
18,122,700,78.84079,2.57916,2022-01-19,649.5989990234375,0,6903567
16,125,620,78.77592,4.06632,2022-02-03,539.27301025390625,NA,6903567
6,129,220,78.53466,4.50765,2022-02-23,144.2209930419922,1,6903567
8,129,300,78.53466,4.50765,2022-02-23,144.2209930419922,1,6903567
12,129,460,78.53466,4.50765,2022-02-23,144.2209930419922,0,6903567
9,130,340,78.65614,5.83354,2022-02-28,243.55799865722656,NA,6903567
13,131,500,78.99135,5.3151,2022-03-05,27.487001419067383,NA,6903567
14,131,540,78.99135,5.3151,2022-03-05,27.487001419067383,NA,6903567
18,131,700,78.99135,5.3151,2022-03-05,27.487001419067383,NA,6903567
15,132,580,78.63579,3.84992,2022-03-10,444.4540100097656,1,6903567
16,132,620,78.63579,3.84992,2022-03-10,444.4540100097656,1,6903567
6,136,220,78.28568,1.88593,2022-03-30,5.421999931335449,NA,6903567
