CYCLE_NUMBER,PRES_ADJUSTED,LATITUDE,LONGITUDE,TIME,MLD_DEPTH,CONSISTENT_ANOM,SIGN_AOU,SIGN_SPIC,WMO
2,300,18.183,-37.862,2022-01-28,76,1,TRUE,TRUE,1902380
3,300,18.304,-37.694,2022-02-07,94.62000274658203,1,TRUE,TRUE,1902380
4,300,18.521,-37.454,2022-02-17,115.02999877929688,1,TRUE,TRUE,1902380
45,420,16.7979,-37.7246,2023-04-02,104.08999633789062,0,TRUE,TRUE,1902381
80,220,19.159300000000002,-30.289,2024-03-16,120.11000061035156,1,TRUE,TRUE,1902382
16,580,20.29,-38.965,2022-06-18,50,0,TRUE,TRUE,1902384
22,540,-19.8473,-72.6743,2024-07-22,82.20999908447266,0,TRUE,TRUE,1902644
44,420,-51.0826,156.8637,2024-06-16,381.239990234375,0,TRUE,TRUE,2903453
44,660,-51.0826,156.8637,2024-06-16,381.239990234375,0,TRUE,TRUE,2903453
19,540,-64.857,158.601,2023-10-05,82.52000427246094,0,TRUE,TRUE,2903454
20,500,-64.912,158.877,2023-10-15,52.46999740600586,0,TRUE,TRUE,2903454
18,420,-56.8453,-130.0613,2023-12-03,7.71999979019165,1,TRUE,TRUE,2903455
18,460,-56.8453,-130.0613,2023-12-03,7.71999979019165,0,TRUE,TRUE,2903455
19,420,-57.0471,-129.366,2023-12-13,91.83000183105469,1,TRUE,TRUE,2903455
21,380,-57.1665,-128.4998,2024-01-03,102.27000427246094,1,TRUE,TRUE,2903455
22,420,-57.2516,-127.9512,2024-01-13,97.5199966430664,0,TRUE,TRUE,2903455
24,420,-58.0493,-127.1579,2024-02-03,102.06999969482422,1,TRUE,TRUE,2903455
29,460,-58.0065,-124.9643,2024-03-25,92,1,TRUE,TRUE,2903455
1,420,-55.053,-159.929,2023-06-09,131.9199981689453,0,TRUE,TRUE,2903456
6,500,-54.5421,-157.1615,2023-07-31,162.04000854492188,0,TRUE,TRUE,2903456
9,660,-53.4591,-154.0051,2023-08-31,161.55999755859375,0,TRUE,TRUE,2903456
10,420,-53.4368,-151.8486,2023-09-10,201.33999633789062,1,TRUE,TRUE,2903456
10,660,-53.4368,-151.8486,2023-09-10,201.33999633789062,1,TRUE,TRUE,2903456
30,700,-53.8458,-141.9022,2024-04-03,96.4000015258789,0,TRUE,TRUE,2903456
7,220,3.5111,-99.9227,2023-07-26,85.68000030517578,1,TRUE,TRUE,2903463
24,220,-4.1344,84.9126,2024-01-26,66.20999908447266,NA,TRUE,TRUE,2903465
41,260,-4.6619,87.3281,2024-07-14,55.96999740600586,1,TRUE,TRUE,2903465
11,460,1.2976,78.3782,2023-10-12,61.90999984741211,0,TRUE,TRUE,2903466
37,340,0.8291,70.0454,2024-06-29,79.660003662109375,0,TRUE,TRUE,2903466
11,420,-10.1793,88.6109,2023-10-16,106.29999542236328,0,TRUE,TRUE,2903467
27,220,-10.6619,92.2907,2024-03-24,31.989999771118164,0,TRUE,TRUE,2903467
27,340,-10.6619,92.2907,2024-03-24,31.989999771118164,1,TRUE,TRUE,2903467
29,380,-10.0245,91.6955,2024-04-13,42.21999740600586,0,TRUE,TRUE,2903467
16,220,-18.9314,100.8703,2023-12-08,31.899999618530273,1,TRUE,TRUE,2903468
24,220,-17.6441,102.7967,2024-02-28,76.70999908447266,1,TRUE,TRUE,2903468
24,380,-17.6441,102.7967,2024-02-28,76.70999908447266,1,TRUE,TRUE,2903468
29,260,-18.1446,101.5234,2024-04-20,48.1099967956543,1,TRUE,TRUE,2903468
30,260,-18.4863,101.0656,2024-04-30,55.92000198364258,1,TRUE,TRUE,2903468
2,420,-46.0994,-28.5955,2023-10-12,171.97000122070312,0,TRUE,TRUE,2903473
5,460,-44.8723,-28.4891,2023-11-12,47.13999938964844,0,TRUE,TRUE,2903473
14,500,-46.8269,-18.522,2024-02-12,50.15999984741211,0,TRUE,TRUE,2903473
8,340,-15.9369,-82.4827,2024-02-21,34.119998931884766,1,TRUE,TRUE,2903858
6,220,-64.4299,143.8481,2024-03-17,67.29000091552734,0,TRUE,TRUE,2903867
98,220,30.6883,-75.0311,2023-11-28,85.80000305175781,1,TRUE,TRUE,4903274
2,260,59.774,-39.151,2021-08-23,38.11000061035156,0,TRUE,TRUE,4903365
8,380,58.946,-42.553,2021-10-22,94.0199966430664,0,TRUE,TRUE,4903365
12,540,57.685,-44.893,2021-12-01,158.4199981689453,0,TRUE,TRUE,4903365
12,580,57.685,-44.893,2021-12-01,158.4199981689453,0,TRUE,TRUE,4903365
13,300,57.894,-41.765,2021-12-11,180.55999755859375,0,TRUE,TRUE,4903365
15,500,58.357,-39.738,2021-12-31,204.52999877929688,0,TRUE,TRUE,4903365
18,420,57.971,-41.585,2022-01-30,312.4700012207031,0,TRUE,TRUE,4903365
39,340,58.415,-42.676,2022-08-28,46.279998779296875,0,TRUE,TRUE,4903365
39,380,58.415,-42.676,2022-08-28,46.279998779296875,0,TRUE,TRUE,4903365
40,340,58.823,-40.996,2022-09-07,52.369998931884766,0,TRUE,TRUE,4903365
45,460,58.426,-40.751,2022-10-27,52.22999954223633,0,TRUE,TRUE,4903365
48,220,57.965,-40.155,2022-11-26,102.4800033569336,1,TRUE,TRUE,4903365
49,260,57.369,-40.643,2022-12-06,142.83999633789062,1,TRUE,TRUE,4903365
51,380,57.089,-40.769,2022-12-26,146.39999389648438,0,TRUE,TRUE,4903365
64,420,56.9805,-38.6993,2023-05-05,60.45000076293945,0,TRUE,TRUE,4903365
71,620,56.3908,-38.4823,2023-07-14,24.489999771118164,0,TRUE,TRUE,4903365
75,300,56.0949,-39.0377,2023-08-23,34.459999084472656,0,TRUE,TRUE,4903365
77,260,55.7492,-39.9908,2023-09-12,60.599998474121094,0,TRUE,TRUE,4903365
79,260,55.6738,-41.0004,2023-10-02,70.720001220703125,1,TRUE,TRUE,4903365
84,260,54.9182,-37.5422,2023-11-21,91.73999786376953,0,TRUE,TRUE,4903365
85,540,54.9045,-37.4077,2023-12-01,116.47000122070312,0,TRUE,TRUE,4903365
86,220,55.301,-37.8021,2023-12-11,100.2300033569336,1,TRUE,TRUE,4903365
100,220,55.3347,-39.2875,2024-04-29,52.5099983215332,0,TRUE,TRUE,4903365
103,220,55.6177,-37.948,2024-05-29,72.58000183105469,0,TRUE,TRUE,4903365
104,260,55.6983,-37.3603,2024-06-08,4.340000152587891,0,TRUE,TRUE,4903365
104,300,55.6983,-37.3603,2024-06-08,4.340000152587891,0,TRUE,TRUE,4903365
105,220,55.7765,-37.4304,2024-06-18,48.599998474121094,0,TRUE,TRUE,4903365
4,220,37.796,-67.413,2022-10-11,63.599998474121094,1,TRUE,TRUE,4903456
4,340,37.796,-67.413,2022-10-11,63.599998474121094,1,TRUE,TRUE,4903456
23,460,37.9928,-61.7182,2023-04-19,27.31999969482422,1,TRUE,TRUE,4903456
55,300,13.0804,-58.7912,2024-04-09,124.7699966430664,1,TRUE,TRUE,4903458
27,380,2.3989,-26.5386,2023-07-25,82.21000671386719,0,TRUE,TRUE,4903459
3,220,8.233,-49.163,2022-11-25,44.06999969482422,0,TRUE,TRUE,4903462
34,380,7.765,-51.3878,2023-10-02,160.0500030517578,0,TRUE,TRUE,4903462
54,540,5.5692,-22.0016,2024-05-01,41.88999938964844,0,TRUE,TRUE,4903463
2,300,42.566,-125.667,2022-08-30,18.399999618530273,0,TRUE,TRUE,4903499
5,340,42.183,-125.256,2022-09-29,24.5,0,TRUE,TRUE,4903499
11,220,42.935,-125.3,2022-11-29,41.98999786376953,1,TRUE,TRUE,4903499
42,420,46.7214,-125.6718,2023-10-12,42.06999969482422,0,TRUE,TRUE,4903499
47,220,46.8162,-125.5455,2023-12-03,51.81999969482422,0,TRUE,TRUE,4903499
5,300,38.344,-124.924,2022-09-30,30.219999313354492,1,TRUE,TRUE,4903500
17,260,39.477,-126.786,2023-01-31,77.9800033569336,0,TRUE,TRUE,4903500
17,340,39.477,-126.786,2023-01-31,77.9800033569336,1,TRUE,TRUE,4903500
18,300,39.781,-127.286,2023-02-11,92.19000244140625,0,TRUE,TRUE,4903500
22,220,40.6535,-128.7126,2023-03-24,104.2699966430664,0,TRUE,TRUE,4903500
32,260,41.4609,-126.0102,2023-07-04,84.3499984741211,1,TRUE,TRUE,4903500
34,340,41.7099,-125.3389,2023-07-25,52.349998474121094,0,TRUE,TRUE,4903500
41,260,41.7578,-125.0761,2023-10-04,38.33000183105469,1,TRUE,TRUE,4903500
47,260,41.9858,-125.2554,2023-12-05,65.68999481201172,0,TRUE,TRUE,4903500
3,500,60.4921,-20.1017,2023-05-27,90.30000305175781,1,TRUE,TRUE,4903532
46,540,58.4171,-32.1676,2024-07-27,40.36000061035156,1,TRUE,TRUE,4903532
15,340,19.9411,-22.9669,2024-07-28,45.9900016784668,1,TRUE,TRUE,4903571
3,260,-43.4229,-9.1409,2023-10-20,29.959999084472656,1,TRUE,TRUE,4903744
6,260,-42.6993,-8.9826,2023-11-19,91.9000015258789,1,TRUE,TRUE,4903744
6,220,-52.0873,116.2652,2024-04-09,111.38999938964844,0,TRUE,TRUE,4903750
8,420,-60.4815,-99.3353,2024-07-07,211.84999084472656,1,TRUE,TRUE,4903757
9,380,-61.3602,-98.7097,2024-07-17,301.7200012207031,1,TRUE,TRUE,4903757
51,220,20.989,59.718,2012-09-01,46.72999954223633,1,TRUE,TRUE,5903586
53,220,20.143,59.047,2012-09-12,41.80000305175781,1,TRUE,TRUE,5903586
54,220,19.508,58.724,2012-09-17,61.80999755859375,1,TRUE,TRUE,5903586
55,220,18.736,58.39,2012-09-22,51.939998626708984,1,TRUE,TRUE,5903586
58,220,18.247,58.004,2012-10-08,26.829999923706055,1,TRUE,TRUE,5903586
117,420,13.245,49.589,2013-08-10,46.9900016784668,0,TRUE,TRUE,5903586
123,660,13.532,47.773,2013-09-10,7.539999961853027,0,TRUE,TRUE,5903586
124,540,13.527,47.674,2013-09-15,16.64000129699707,1,TRUE,TRUE,5903586
126,540,13.216,47.108,2013-09-26,11.799999237060547,1,TRUE,TRUE,5903586
128,700,12.635,46.276,2013-10-06,21.630001068115234,0,TRUE,TRUE,5903586
137,660,12.997,48.09,2013-11-22,16.779998779296875,0,TRUE,TRUE,5903586
137,700,12.997,48.09,2013-11-22,16.779998779296875,0,TRUE,TRUE,5903586
149,700,12.1,49.343,2014-01-23,121.6300048828125,0,TRUE,TRUE,5903586
150,540,11.895,49.239,2014-01-29,111.47999572753906,0,TRUE,TRUE,5903586
154,500,12.198,50.41,2014-02-18,71.40999603271484,0,TRUE,TRUE,5903586
154,700,12.198,50.41,2014-02-18,71.40999603271484,0,TRUE,TRUE,5903586
185,540,14.428,49.398,2014-07-29,7.579999923706055,0,TRUE,TRUE,5903586
188,460,14.42,49.402,2014-08-14,7.8899993896484375,0,TRUE,TRUE,5903586
188,500,14.42,49.402,2014-08-14,7.8899993896484375,0,TRUE,TRUE,5903586
13,540,76.002,-4.436,2011-10-25,86.08000183105469,0,TRUE,TRUE,5903592
13,620,76.002,-4.436,2011-10-25,86.08000183105469,0,TRUE,TRUE,5903592
47,260,72.359,-13.472,2012-04-19,57.06999969482422,0,TRUE,TRUE,5903592
110,420,71.288,-13.003,2013-03-14,21.44999885559082,0,TRUE,TRUE,5903592
110,460,71.288,-13.003,2013-03-14,21.44999885559082,0,TRUE,TRUE,5903592
47,500,-41.142,96.671,2012-11-08,101.12000274658203,1,TRUE,TRUE,5903593
47,540,-41.142,96.671,2012-11-08,101.12000274658203,0,TRUE,TRUE,5903593
49,460,-41.138,97.749,2012-11-19,101.6500015258789,1,TRUE,TRUE,5903593
61,540,-44.119,98.573,2013-01-20,121.22000122070312,0,TRUE,TRUE,5903593
118,500,-42.884,107.461,2013-11-12,41.68000030517578,1,TRUE,TRUE,5903593
118,540,-42.884,107.461,2013-11-12,41.68000030517578,0,TRUE,TRUE,5903593
133,460,-43.501,106.812,2014-01-29,81.51000213623047,0,TRUE,TRUE,5903593
141,460,-43.999,103.858,2014-03-11,120.95000457763672,0,TRUE,TRUE,5903593
141,500,-43.999,103.858,2014-03-11,120.95000457763672,0,TRUE,TRUE,5903593
212,500,-45.164,111.781,2015-03-17,111.87000274658203,0,TRUE,TRUE,5903593
261,460,-52.533,151.411,2015-11-28,361.2200012207031,0,TRUE,TRUE,5903593
264,380,-52.329,154.973,2015-12-14,16.639999389648438,0,TRUE,TRUE,5903593
23,500,-40.884,9.216,2012-03-16,76.44000244140625,0,TRUE,TRUE,5903612
26,500,-40.869,7.578,2012-04-07,101.30000305175781,0,TRUE,TRUE,5903612
26,540,-40.869,7.578,2012-04-07,101.30000305175781,0,TRUE,TRUE,5903612
40,540,-41.06,9.285,2012-07-18,181.7100067138672,0,TRUE,TRUE,5903612
74,500,-43.114,15.782,2013-03-22,101.86000061035156,0,TRUE,TRUE,5903612
74,540,-43.114,15.782,2013-03-22,101.86000061035156,0,TRUE,TRUE,5903612
43,540,-50.001,-161.084,2012-10-09,66.43000030517578,0,TRUE,TRUE,5903718
49,540,-50.871,-160.378,2012-11-09,151.3199920654297,0,TRUE,TRUE,5903718
64,660,-52.014,-150.04,2013-01-26,61.28999710083008,0,TRUE,TRUE,5903718
128,420,-56.432,-128.507,2013-12-24,86.94000244140625,0,TRUE,TRUE,5903718
128,460,-56.432,-128.507,2013-12-24,86.94000244140625,0,TRUE,TRUE,5903718
129,460,-56.552,-127.449,2013-12-30,42.11000061035156,0,TRUE,TRUE,5903718
134,460,-57.833,-125.878,2014-01-25,76.68000030517578,0,TRUE,TRUE,5903718
134,500,-57.833,-125.878,2014-01-25,76.68000030517578,0,TRUE,TRUE,5903718
135,660,-58.233,-125.393,2014-01-30,56.599998474121094,0,TRUE,TRUE,5903718
136,540,-58.472,-125.877,2014-02-04,51.8599967956543,0,TRUE,TRUE,5903718
148,420,-58.583,-120.645,2014-04-07,111.61000061035156,0,TRUE,TRUE,5903718
177,420,-61.699,-106.069,2014-09-05,311.8500061035156,0,TRUE,TRUE,5903718
30,500,75.815,-3.782,2013-01-17,7.890000343322754,0,TRUE,TRUE,5903887
50,540,75.076,-0.778,2013-04-30,501.2200012207031,1,TRUE,TRUE,5903887
224,260,71.312,-4.168,2015-10-21,52,NA,TRUE,TRUE,5903887
47,420,35.053,-122.056,2013-07-15,31.509998321533203,0,TRUE,TRUE,5904021
151,340,-60.913,165.927,2015-10-18,92.91999816894531,0,TRUE,TRUE,5904104
167,220,-62.489,167.923,2016-02-10,97.30000305175781,1,TRUE,TRUE,5904104
244,300,-59.439,-159.137,2017-08-18,221.91000366210938,0,TRUE,TRUE,5904104
256,300,-59.391,-158.047,2017-11-13,132.86000061035156,1,TRUE,TRUE,5904104
261,260,-59.084,-157.674,2017-12-19,111.94999694824219,1,TRUE,TRUE,5904104
262,420,-58.979,-157.758,2017-12-26,77.28999328613281,0,TRUE,TRUE,5904104
20,340,-64.89,149.735,2013-06-09,102.4000015258789,0,TRUE,TRUE,5904105
22,260,-64.867,149.484,2013-06-19,111.60000610351562,0,TRUE,TRUE,5904105
27,380,-64.808,148.854,2013-07-15,121.70000457763672,1,TRUE,TRUE,5904105
27,420,-64.808,148.854,2013-07-15,121.70000457763672,1,TRUE,TRUE,5904105
27,460,-64.808,148.854,2013-07-15,121.70000457763672,0,TRUE,TRUE,5904105
36,420,-64.703,147.721,2013-08-30,101.70000457763672,0,TRUE,TRUE,5904105
74,420,-65.324,153.273,2014-04-12,56.90999984741211,0,TRUE,TRUE,5904105
92,460,-65.30250088099704,150.50009103636026,2014-08-19,172.35000610351562,0,TRUE,TRUE,5904105
99,220,-65.283,149.312,2014-10-08,67.28999328613281,0,TRUE,TRUE,5904105
100,540,-65.272,149.056,2014-10-15,122.08999633789062,0,TRUE,TRUE,5904105
108,260,-64.726,151.301,2014-12-12,42.529998779296875,0,TRUE,TRUE,5904105
8,220,-60.014,176.977,2014-06-07,161.87001037597656,1,TRUE,TRUE,5904179
35,220,-57.659,-172.952,2015-03-12,77.17000579833984,0,TRUE,TRUE,5904179
38,260,-56.827,-172.269,2015-04-13,121.89999389648438,0,TRUE,TRUE,5904179
66,300,-55.43,-166.185,2016-01-27,66.160003662109375,0,TRUE,TRUE,5904179
68,460,-55.729,-166.654,2016-02-16,81.970001220703125,0,TRUE,TRUE,5904179
74,420,-55.318,-168.111,2016-04-18,141.72000122070312,0,TRUE,TRUE,5904179
75,420,-55.256,-168.589,2016-04-28,122.26000213623047,0,TRUE,TRUE,5904179
78,380,-54.899,-168.71,2016-05-29,182.08999633789062,1,TRUE,TRUE,5904179
81,380,-54.672,-168.494,2016-06-29,241.34999084472656,1,TRUE,TRUE,5904179
82,380,-54.851,-167.252,2016-07-09,191.38999938964844,1,TRUE,TRUE,5904179
84,420,-55.911,-168.05,2016-07-30,242.3300018310547,1,TRUE,TRUE,5904179
88,420,-53.944,-168.097,2016-09-09,331.4800109863281,1,TRUE,TRUE,5904179
106,260,-54.562,-162.928,2017-03-14,77.40999603271484,0,TRUE,TRUE,5904179
106,420,-54.562,-162.928,2017-03-14,77.40999603271484,0,TRUE,TRUE,5904179
114,340,-54.255,-157.857,2017-06-04,151.86000061035156,0,TRUE,TRUE,5904179
122,380,-54.96,-146.383,2017-08-26,291.7799987792969,1,TRUE,TRUE,5904179
122,420,-54.96,-146.383,2017-08-26,291.7799987792969,1,TRUE,TRUE,5904179
123,220,-56.066,-141.335,2017-09-06,111.38999938964844,0,TRUE,TRUE,5904179
124,420,-57.502,-137.173,2017-09-16,331.1600036621094,0,TRUE,TRUE,5904179
129,420,-56.662,-130.705,2017-11-07,281.9700012207031,1,TRUE,TRUE,5904179
130,220,-57.588,-130.374,2017-11-17,112.36000061035156,1,TRUE,TRUE,5904179
132,340,-57.666,-130.447,2017-12-08,132.22999572753906,1,TRUE,TRUE,5904179
132,460,-57.666,-130.447,2017-12-08,132.22999572753906,0,TRUE,TRUE,5904179
135,380,-59.371,-127.179,2018-01-08,132.22999572753906,1,TRUE,TRUE,5904179
135,420,-59.371,-127.179,2018-01-08,132.22999572753906,1,TRUE,TRUE,5904179
136,460,-60.158,-124.544,2018-01-18,142.62001037597656,1,TRUE,TRUE,5904179
136,500,-60.158,-124.544,2018-01-18,142.62001037597656,1,TRUE,TRUE,5904179
137,460,-59.109,-123.197,2018-01-29,61.87000274658203,0,TRUE,TRUE,5904179
148,420,-61.529,-116.466,2018-05-22,191.94000244140625,1,TRUE,TRUE,5904179
158,260,-61.969,-118.312,2018-09-02,87.12999725341797,1,TRUE,TRUE,5904179
158,460,-61.969,-118.312,2018-09-02,87.12999725341797,0,TRUE,TRUE,5904179
164,420,-61.58,-114.829,2018-11-03,322.1300048828125,0,TRUE,TRUE,5904179
171,300,-63.79,-113.209,2019-01-14,21.649999618530273,1,TRUE,TRUE,5904179
171,420,-63.79,-113.209,2019-01-14,21.649999618530273,0,TRUE,TRUE,5904179
173,220,-64.122,-108.216,2019-02-04,72.37000274658203,1,TRUE,TRUE,5904179
175,260,-64.39,-108.35,2019-02-24,77.19000244140625,1,TRUE,TRUE,5904179
35,380,-59.799,-119.528,2015-03-25,141.6599884033203,0,TRUE,TRUE,5904185
36,260,-60.297,-119.544,2015-04-04,151.13999938964844,1,TRUE,TRUE,5904185
36,420,-60.297,-119.544,2015-04-04,151.13999938964844,0,TRUE,TRUE,5904185
44,420,-62.647,-114.284,2015-06-25,161.47999572753906,0,TRUE,TRUE,5904185
61,220,-60.176,-106.454,2015-12-18,62.439998626708984,1,TRUE,TRUE,5904185
63,260,-60.561,-107.172,2016-01-08,89.470001220703125,1,TRUE,TRUE,5904185
73,260,-61.451,-104.202,2016-04-20,139,1,TRUE,TRUE,5904185
109,420,-62.36,-98.147,2017-04-26,121.59000396728516,1,TRUE,TRUE,5904185
121,420,-60.347,-101.784,2017-08-29,309.82000732421875,0,TRUE,TRUE,5904185
124,420,-61.248,-96.722,2017-09-29,288.6499938964844,0,TRUE,TRUE,5904185
136,420,-61.652,-83.391,2018-01-30,45.53999710083008,1,TRUE,TRUE,5904185
146,380,-61.915,-81.609,2018-05-14,140.87998962402344,1,TRUE,TRUE,5904185
146,420,-61.915,-81.609,2018-05-14,140.87998962402344,1,TRUE,TRUE,5904185
149,420,-60.173,-74.221,2018-06-14,191.2100067138672,1,TRUE,TRUE,5904185
151,500,-59.75,-70.49,2018-07-04,240.97000122070312,0,TRUE,TRUE,5904185
155,420,-58.021,-65.822,2018-08-14,271.739990234375,1,TRUE,TRUE,5904185
156,220,-58.454,-63.036,2018-08-24,161.7899932861328,1,TRUE,TRUE,5904185
157,340,-57.327,-57.653,2018-09-04,231.98001098632812,1,TRUE,TRUE,5904185
161,580,-54.077,-50.821,2018-10-15,501.8699951171875,1,TRUE,TRUE,5904185
11,420,-51.776,-141.536,2014-06-07,171.72999572753906,1,TRUE,TRUE,5904188
18,420,-50.565,-140.622,2014-07-14,269.010009765625,1,TRUE,TRUE,5904188
20,420,-50.812,-140.4,2014-07-25,261.69000244140625,1,TRUE,TRUE,5904188
102,620,-54.16,-125.755,2016-02-05,82.16999816894531,0,TRUE,TRUE,5904188
131,660,-55.045,-125.579,2016-11-26,6.389999866485596,0,TRUE,TRUE,5904188
136,420,-52.717,-128.349,2017-01-15,51.689998626708984,0,TRUE,TRUE,5904188
136,700,-52.717,-128.349,2017-01-15,51.689998626708984,0,TRUE,TRUE,5904188
137,420,-53.35,-129.554,2017-01-25,68.76000213623047,0,TRUE,TRUE,5904188
169,620,-49.234,-118.198,2017-12-13,120.75999450683594,0,TRUE,TRUE,5904188
4,420,-54.618,-149.732,2014-04-28,111.37999725341797,0,TRUE,TRUE,5904396
9,660,-55.098,-141.344,2014-05-24,101.52000427246094,1,TRUE,TRUE,5904396
10,500,-54.006,-141.835,2014-05-30,121.65999603271484,1,TRUE,TRUE,5904396
12,540,-53.956,-140.699,2014-06-09,88.6500015258789,1,TRUE,TRUE,5904396
12,620,-53.956,-140.699,2014-06-09,88.6500015258789,1,TRUE,TRUE,5904396
13,660,-54.009,-140.846,2014-06-15,120.88999938964844,1,TRUE,TRUE,5904396
13,700,-54.009,-140.846,2014-06-15,120.88999938964844,1,TRUE,TRUE,5904396
16,700,-54.235,-140.213,2014-07-01,211.3199920654297,0,TRUE,TRUE,5904396
20,460,-54.524,-139.003,2014-07-22,321.1499938964844,0,TRUE,TRUE,5904396
20,500,-54.524,-139.003,2014-07-22,321.1499938964844,0,TRUE,TRUE,5904396
21,540,-55.059,-138.318,2014-07-27,122.0999984741211,1,TRUE,TRUE,5904396
39,500,-52.47,-132.5,2014-11-01,111.05999755859375,0,TRUE,TRUE,5904396
79,500,-51.4,-125.523,2015-06-18,261.80999755859375,0,TRUE,TRUE,5904396
98,500,-49.191,-119.502,2015-12-27,44.55999755859375,0,TRUE,TRUE,5904396
120,460,-48.693,-109.447,2016-08-05,122.11000061035156,0,TRUE,TRUE,5904396
127,460,-48.331,-110.126,2016-10-14,230.94000244140625,0,TRUE,TRUE,5904396
127,500,-48.331,-110.126,2016-10-14,230.94000244140625,0,TRUE,TRUE,5904396
128,460,-48.423,-110.034,2016-10-24,32.12999725341797,0,TRUE,TRUE,5904396
128,500,-48.423,-110.034,2016-10-24,32.12999725341797,0,TRUE,TRUE,5904396
36,460,-63.879,2.773,2016-01-15,62.31999969482422,0,TRUE,TRUE,5904468
70,420,-66.235,4.378,2016-12-30,22.589998245239258,0,TRUE,TRUE,5904468
70,460,-66.235,4.378,2016-12-30,22.589998245239258,0,TRUE,TRUE,5904468
92,500,-65.081,0.063,2017-08-13,74.29999542236328,0,TRUE,TRUE,5904468
95,540,-65.156,-0.193,2017-09-13,92.15999603271484,0,TRUE,TRUE,5904468
95,620,-65.156,-0.193,2017-09-13,92.15999603271484,0,TRUE,TRUE,5904468
96,460,-64.938,0.426,2017-09-24,102.08000183105469,0,TRUE,TRUE,5904468
75,700,-50.499,155.16,2017-02-11,121.61000061035156,0,TRUE,TRUE,5904470
41,220,-65.759,2.528,2016-02-07,57.30999755859375,0,TRUE,TRUE,5904471
100,500,-64.803,5.251,2017-10-06,131.3000030517578,0,TRUE,TRUE,5904471
103,340,-64.838,6.405,2017-11-07,84.529998779296875,0,TRUE,TRUE,5904471
117,460,-64.512,5.582,2018-03-31,71.66999816894531,0,TRUE,TRUE,5904471
117,500,-64.512,5.582,2018-03-31,71.66999816894531,0,TRUE,TRUE,5904471
119,460,-65.458,5.796,2018-04-21,81.7699966430664,0,TRUE,TRUE,5904471
119,500,-65.458,5.796,2018-04-21,81.7699966430664,0,TRUE,TRUE,5904471
131,300,-66.50387396253761,5.564010211596184,2018-08-23,171.07000732421875,0,TRUE,TRUE,5904471
101,260,-69.293,-29.491,2017-11-13,111.68000030517578,0,TRUE,TRUE,5904472
102,220,-69.294,-29.772,2017-11-23,21.899999618530273,0,TRUE,TRUE,5904472
57,460,-46.312,58.272,2016-08-28,151.12998962402344,1,TRUE,TRUE,5904473
18,460,-42.243,4.087,2015-03-07,70.44000244140625,0,TRUE,TRUE,5904474
78,700,-33.402,14.65,2016-08-25,65.1500015258789,0,TRUE,TRUE,5904474
117,620,-38.694,18.112,2017-09-21,53.029998779296875,0,TRUE,TRUE,5904474
131,460,-37.467,32.628,2018-02-09,7.769999980926514,0,TRUE,TRUE,5904474
131,500,-37.467,32.628,2018-02-09,7.769999980926514,0,TRUE,TRUE,5904474
134,700,-39.747,33.523,2018-03-11,36.34000015258789,0,TRUE,TRUE,5904474
13,300,-56.329,4.859,2015-04-12,180.0800018310547,0,TRUE,TRUE,5904477
21,300,53.098,-24.759,2014-04-28,4.510000228881836,0,TRUE,TRUE,5904479
21,340,53.098,-24.759,2014-04-28,4.510000228881836,0,TRUE,TRUE,5904479
25,300,52.396,-24.83,2014-05-19,84.0199966430664,0,TRUE,TRUE,5904479
28,300,52.345,-23.924,2014-06-04,36.15999984741211,1,TRUE,TRUE,5904479
29,300,52.546,-23.385,2014-06-09,52.18000030517578,1,TRUE,TRUE,5904479
32,300,53.71,-22.555,2014-06-25,11.9399995803833,1,TRUE,TRUE,5904479
39,580,53.354,-21.557,2014-08-01,35.88999938964844,0,TRUE,TRUE,5904479
95,540,53.071,-22.164,2015-05-23,4.28000020980835,0,TRUE,TRUE,5904479
17,460,-57.057,-42.573,2016-06-21,111.93000030517578,0,TRUE,TRUE,5904659
34,500,-53.743,-28.552,2016-12-14,80.48999786376953,0,TRUE,TRUE,5904659
101,220,-49.469,36.139,2018-11-08,77.4000015258789,1,TRUE,TRUE,5904659
137,500,-49.03,51.615,2019-11-17,261.9100036621094,0,TRUE,TRUE,5904659
18,460,-59.011,-50.675,2016-07-02,161,0,TRUE,TRUE,5904660
28,420,-58.75,-47.48,2016-10-13,7.450000286102295,0,TRUE,TRUE,5904660
47,460,-58.329,-43.054,2017-04-28,101.5,0,TRUE,TRUE,5904660
48,460,-58.252,-42.484,2017-05-08,111.58000183105469,0,TRUE,TRUE,5904660
51,340,-58.11,-37.247,2017-06-09,129.36000061035156,0,TRUE,TRUE,5904660
60,540,-56.028,-39.787,2017-09-11,181.3300018310547,0,TRUE,TRUE,5904660
60,580,-56.028,-39.787,2017-09-11,181.3300018310547,0,TRUE,TRUE,5904660
32,260,-53.579,-54.611,2016-11-14,46.70000076293945,0,TRUE,TRUE,5904661
32,420,-53.579,-54.611,2016-11-14,46.70000076293945,0,TRUE,TRUE,5904661
32,460,-53.579,-54.611,2016-11-14,46.70000076293945,0,TRUE,TRUE,5904661
42,620,-50.634,-54.152,2017-02-25,55.29999923706055,0,TRUE,TRUE,5904661
44,420,-49.24,-53.793,2017-03-18,67.0199966430664,0,TRUE,TRUE,5904661
69,340,-47.929,-50.596,2017-12-02,5.21999979019165,1,TRUE,TRUE,5904661
